Country or Territory,Country Code,Indicator Name,Indicator Code,Year,Population,Last5Years,Region,IncomeGroup,Pop15_64_pct,NetMigration,BirthRate,DeathRate
Angola,AGO,"Population, total",SP.POP.TOTL,2024,37885849,TRUE,Sub-Saharan Africa,Lower middle income,52.7966160558179,-2629,NA,NA
Albania,ALB,"Population, total",SP.POP.TOTL,1960,1608800,FALSE,Europe & Central Asia,Upper middle income,53.3383311496938,13734,41.022,15.888
Albania,ALB,"Population, total",SP.POP.TOTL,1961,1659800,FALSE,Europe & Central Asia,Upper middle income,52.9051698841028,829,40.283,15.098
Albania,ALB,"Population, total",SP.POP.TOTL,1962,1711319,FALSE,Europe & Central Asia,Upper middle income,52.7233813892379,2325,39.056,13.857
Albania,ALB,"Population, total",SP.POP.TOTL,1963,1762621,FALSE,Europe & Central Asia,Upper middle income,52.6593758112193,4091,37.855,12.87
Albania,ALB,"Population, total",SP.POP.TOTL,1964,1814135,FALSE,Europe & Central Asia,Upper middle income,52.6722407418319,6604,36.38,12.013
Albania,ALB,"Population, total",SP.POP.TOTL,1965,1864791,FALSE,Europe & Central Asia,Upper middle income,52.6994233262525,9617,34.844,11.274
Albania,ALB,"Population, total",SP.POP.TOTL,1966,1914573,FALSE,Europe & Central Asia,Upper middle income,52.7186430873757,11858,33.9,10.654
Albania,ALB,"Population, total",SP.POP.TOTL,1967,1965598,FALSE,Europe & Central Asia,Upper middle income,52.7476319011929,12252,33.826,10.172
Albania,ALB,"Population, total",SP.POP.TOTL,1968,2022272,FALSE,Europe & Central Asia,Upper middle income,52.8219423338961,10490,34.108,9.75
Albania,ALB,"Population, total",SP.POP.TOTL,1969,2081695,FALSE,Europe & Central Asia,Upper middle income,52.9938289744343,2665,34.047,9.352
Albania,ALB,"Population, total",SP.POP.TOTL,1970,2135479,FALSE,Europe & Central Asia,Upper middle income,53.271988444996,92,33.355,8.867
Albania,ALB,"Population, total",SP.POP.TOTL,1971,2187853,FALSE,Europe & Central Asia,Upper middle income,53.6244425035973,-911,33.054,8.465
Albania,ALB,"Population, total",SP.POP.TOTL,1972,2243126,FALSE,Europe & Central Asia,Upper middle income,54.0382493861022,-1588,32.623,8.119
Albania,ALB,"Population, total",SP.POP.TOTL,1973,2296752,FALSE,Europe & Central Asia,Upper middle income,54.5063254419064,-1419,31.95,7.812
Albania,ALB,"Population, total",SP.POP.TOTL,1974,2350124,FALSE,Europe & Central Asia,Upper middle income,55.0286509007873,-1880,31.452,7.567
Albania,ALB,"Population, total",SP.POP.TOTL,1975,2404831,FALSE,Europe & Central Asia,Upper middle income,55.6063301395314,-2610,31.033,7.364
Albania,ALB,"Population, total",SP.POP.TOTL,1976,2458526,FALSE,Europe & Central Asia,Upper middle income,56.2324642114571,-1684,30.131,7.179
Albania,ALB,"Population, total",SP.POP.TOTL,1977,2513546,FALSE,Europe & Central Asia,Upper middle income,56.8852483607201,-1417,29.441,7.035
Albania,ALB,"Population, total",SP.POP.TOTL,1978,2566266,FALSE,Europe & Central Asia,Upper middle income,57.4897289932527,3230,28.522,6.91
Albania,ALB,"Population, total",SP.POP.TOTL,1979,2617832,FALSE,Europe & Central Asia,Upper middle income,58.0482023372627,-1871,27.546,6.865
Albania,ALB,"Population, total",SP.POP.TOTL,1980,2671997,FALSE,Europe & Central Asia,Upper middle income,58.5714384941815,-601,26.756,6.62
Albania,ALB,"Population, total",SP.POP.TOTL,1981,2726056,FALSE,Europe & Central Asia,Upper middle income,59.0404180313094,-374,26.476,6.449
Albania,ALB,"Population, total",SP.POP.TOTL,1982,2784278,FALSE,Europe & Central Asia,Upper middle income,59.4943109321255,-225,26.575,6.303
Albania,ALB,"Population, total",SP.POP.TOTL,1983,2843960,FALSE,Europe & Central Asia,Upper middle income,59.9479713472375,66,26.442,6.172
Albania,ALB,"Population, total",SP.POP.TOTL,1984,2904429,FALSE,Europe & Central Asia,Upper middle income,60.3739749433213,64,26.513,6.063
Albania,ALB,"Population, total",SP.POP.TOTL,1985,2964762,FALSE,Europe & Central Asia,Upper middle income,60.6904472098476,-183,26.464,5.957
Albania,ALB,"Population, total",SP.POP.TOTL,1986,3022635,FALSE,Europe & Central Asia,Upper middle income,60.9745204446615,-2309,26.312,5.825
Albania,ALB,"Population, total",SP.POP.TOTL,1987,3083605,FALSE,Europe & Central Asia,Upper middle income,61.3232625299773,-3250,26.26,5.721
Albania,ALB,"Population, total",SP.POP.TOTL,1988,3142336,FALSE,Europe & Central Asia,Upper middle income,61.5952814247729,658,26.214,5.651
Albania,ALB,"Population, total",SP.POP.TOTL,1989,3227943,FALSE,Europe & Central Asia,Upper middle income,61.7653928299932,-38835,26.179,5.624
Albania,ALB,"Population, total",SP.POP.TOTL,1990,3286542,FALSE,Europe & Central Asia,Upper middle income,61.9262371848884,-60173,26.08,5.586
Albania,ALB,"Population, total",SP.POP.TOTL,1991,3266790,FALSE,Europe & Central Asia,Upper middle income,62.0815191604832,-63689,25.618,5.525
Albania,ALB,"Population, total",SP.POP.TOTL,1992,3247039,FALSE,Europe & Central Asia,Upper middle income,62.1940099942087,-66538,24.99,5.472
Albania,ALB,"Population, total",SP.POP.TOTL,1993,3227287,FALSE,Europe & Central Asia,Upper middle income,62.2697767986053,-68445,24.194,5.416
Albania,ALB,"Population, total",SP.POP.TOTL,1994,3207536,FALSE,Europe & Central Asia,Upper middle income,62.3426493377474,-70165,23.85,5.429
Albania,ALB,"Population, total",SP.POP.TOTL,1995,3187784,FALSE,Europe & Central Asia,Upper middle income,62.3897713319996,-69785,23.263,5.45
Albania,ALB,"Population, total",SP.POP.TOTL,1996,3168033,FALSE,Europe & Central Asia,Upper middle income,62.4372935331231,-68076,22.145,5.496
Albania,ALB,"Population, total",SP.POP.TOTL,1997,3148281,FALSE,Europe & Central Asia,Upper middle income,62.5419490816292,-66188,20.762,5.84
Albania,ALB,"Population, total",SP.POP.TOTL,1998,3128530,FALSE,Europe & Central Asia,Upper middle income,62.6948887623797,-66087,19.609,5.582
Albania,ALB,"Population, total",SP.POP.TOTL,1999,3108778,FALSE,Europe & Central Asia,Upper middle income,62.8676795159499,-63093,18.487,5.605
Albania,ALB,"Population, total",SP.POP.TOTL,2000,3089027,FALSE,Europe & Central Asia,Upper middle income,63.0526057298341,-60531,17.513,5.619
Albania,ALB,"Population, total",SP.POP.TOTL,2001,3060173,FALSE,Europe & Central Asia,Upper middle income,63.3572203567186,-48070,16.596,5.625
Albania,ALB,"Population, total",SP.POP.TOTL,2002,3051010,FALSE,Europe & Central Asia,Upper middle income,63.8012540793314,-45178,15.585,5.69
Albania,ALB,"Population, total",SP.POP.TOTL,2003,3039616,FALSE,Europe & Central Asia,Upper middle income,64.2615866296247,-48517,15.616,5.777
Albania,ALB,"Population, total",SP.POP.TOTL,2004,3026939,FALSE,Europe & Central Asia,Upper middle income,64.7160584866188,-48654,14.7,5.784
Albania,ALB,"Population, total",SP.POP.TOTL,2005,3011487,FALSE,Europe & Central Asia,Upper middle income,65.170542224898,-48893,13.862,5.763
Albania,ALB,"Population, total",SP.POP.TOTL,2006,2992547,FALSE,Europe & Central Asia,Upper middle income,65.6110994839565,-48882,12.977,5.715
Albania,ALB,"Population, total",SP.POP.TOTL,2007,2970017,FALSE,Europe & Central Asia,Upper middle income,66.033265550449,-49770,12.439,5.609
Albania,ALB,"Population, total",SP.POP.TOTL,2008,2947314,FALSE,Europe & Central Asia,Upper middle income,66.4557863939707,-50619,12.209,5.584
Albania,ALB,"Population, total",SP.POP.TOTL,2009,2927519,FALSE,Europe & Central Asia,Upper middle income,66.9063216544298,-51657,12.326,5.721
Albania,ALB,"Population, total",SP.POP.TOTL,2010,2913021,FALSE,Europe & Central Asia,Upper middle income,67.3838908889083,-51907,12.373,6.055
Albania,ALB,"Population, total",SP.POP.TOTL,2011,2905195,FALSE,Europe & Central Asia,Upper middle income,67.8454159774467,-18630,12.406,6.36
Albania,ALB,"Population, total",SP.POP.TOTL,2012,2900401,FALSE,Europe & Central Asia,Upper middle income,68.198600414295,-19845,12.868,6.728
Albania,ALB,"Population, total",SP.POP.TOTL,2013,2895092,FALSE,Europe & Central Asia,Upper middle income,68.3856722403311,-20681,13.137,7.019
Albania,ALB,"Population, total",SP.POP.TOTL,2014,2889104,FALSE,Europe & Central Asia,Upper middle income,68.4466928018412,-21706,13.071,7.236
Albania,ALB,"Population, total",SP.POP.TOTL,2015,2880703,FALSE,Europe & Central Asia,Upper middle income,68.4632957891861,-20500,12.431,7.245
Albania,ALB,"Population, total",SP.POP.TOTL,2016,2876101,FALSE,Europe & Central Asia,Upper middle income,68.473513186339,-9347,11.873,7.288
Albania,ALB,"Population, total",SP.POP.TOTL,2017,2873457,FALSE,Europe & Central Asia,Upper middle income,68.411252681582,-14901,11.416,7.373
Albania,ALB,"Population, total",SP.POP.TOTL,2018,2866376,FALSE,Europe & Central Asia,Upper middle income,68.2552118334715,-15032,10.898,7.375
Albania,ALB,"Population, total",SP.POP.TOTL,2019,2854191,TRUE,Europe & Central Asia,Upper middle income,68.0076096803147,-23094,10.757,7.473
Albania,ALB,"Population, total",SP.POP.TOTL,2020,2837849,TRUE,Europe & Central Asia,Upper middle income,67.7110196944345,-16680,10.536,9.08
Albania,ALB,"Population, total",SP.POP.TOTL,2021,2811666,TRUE,Europe & Central Asia,Upper middle income,67.3665631972931,-32848,10.512,10.262
Albania,ALB,"Population, total",SP.POP.TOTL,2022,2777689,TRUE,Europe & Central Asia,Upper middle income,67.0011896981477,-16426,10.305,8.709
Albania,ALB,"Population, total",SP.POP.TOTL,2023,2745972,TRUE,Europe & Central Asia,Upper middle income,66.6560264328305,-25357,10.244,8.332
Albania,ALB,"Population, total",SP.POP.TOTL,2024,2714617,TRUE,Europe & Central Asia,Upper middle income,66.2364608476109,-24472,NA,NA
Andorra,AND,"Population, total",SP.POP.TOTL,1960,9510,FALSE,Europe & Central Asia,High income,65.9831756046267,639,19.38,7.066
Andorra,AND,"Population, total",SP.POP.TOTL,1961,10283,FALSE,Europe & Central Asia,High income,66.0491125699003,655,19.55,6.586
Andorra,AND,"Population, total",SP.POP.TOTL,1962,11086,FALSE,Europe & Central Asia,High income,66.0653075951651,665,19.732,6.186
Andorra,AND,"Population, total",SP.POP.TOTL,1963,11915,FALSE,Europe & Central Asia,High income,66.0721779269828,672,20.247,5.889
Andorra,AND,"Population, total",SP.POP.TOTL,1964,12764,FALSE,Europe & Central Asia,High income,66.1103929173032,665,20.974,5.625
Andorra,AND,"Population, total",SP.POP.TOTL,1965,13634,FALSE,Europe & Central Asia,High income,66.1618013789057,663,21.171,5.417
Andorra,AND,"Population, total",SP.POP.TOTL,1966,14626,FALSE,Europe & Central Asia,High income,65.896348967592,873,21.251,5.227
Andorra,AND,"Population, total",SP.POP.TOTL,1967,15837,FALSE,Europe & Central Asia,High income,65.280671844415,1068,20.812,5.045
Andorra,AND,"Population, total",SP.POP.TOTL,1968,17176,FALSE,Europe & Central Asia,High income,64.8171867722403,1094,20.093,4.855
Andorra,AND,"Population, total",SP.POP.TOTL,1969,18555,FALSE,Europe & Central Asia,High income,64.6779843707895,1124,19.604,4.708
Andorra,AND,"Population, total",SP.POP.TOTL,1970,19977,FALSE,Europe & Central Asia,High income,64.8186619277651,1145,19.43,4.565
Andorra,AND,"Population, total",SP.POP.TOTL,1971,21442,FALSE,Europe & Central Asia,High income,65.1820068558636,1166,19.635,4.449
Andorra,AND,"Population, total",SP.POP.TOTL,1972,22957,FALSE,Europe & Central Asia,High income,65.6902034237923,1177,20.213,4.331
Andorra,AND,"Population, total",SP.POP.TOTL,1973,24523,FALSE,Europe & Central Asia,High income,66.2847123108918,1203,19.92,4.227
Andorra,AND,"Population, total",SP.POP.TOTL,1974,26130,FALSE,Europe & Central Asia,High income,66.9300981649094,1222,19.669,4.14
Andorra,AND,"Population, total",SP.POP.TOTL,1975,27773,FALSE,Europe & Central Asia,High income,67.5518029776586,1264,18.163,4.062
Andorra,AND,"Population, total",SP.POP.TOTL,1976,29436,FALSE,Europe & Central Asia,High income,68.1048393946085,1286,16.799,3.979
Andorra,AND,"Population, total",SP.POP.TOTL,1977,31097,FALSE,Europe & Central Asia,High income,68.6127279158761,1285,15.901,3.93
Andorra,AND,"Population, total",SP.POP.TOTL,1978,32735,FALSE,Europe & Central Asia,High income,69.1049335573545,1247,15.154,3.894
Andorra,AND,"Population, total",SP.POP.TOTL,1979,34306,FALSE,Europe & Central Asia,High income,69.6161021395674,1162,14.784,3.891
Andorra,AND,"Population, total",SP.POP.TOTL,1980,35782,FALSE,Europe & Central Asia,High income,70.2346184480807,1010,15.39,3.925
Andorra,AND,"Population, total",SP.POP.TOTL,1981,37169,FALSE,Europe & Central Asia,High income,70.984839312859,927,15.381,4.006
Andorra,AND,"Population, total",SP.POP.TOTL,1982,38764,FALSE,Europe & Central Asia,High income,71.2701053799224,1421,14.893,4.077
Andorra,AND,"Population, total",SP.POP.TOTL,1983,40565,FALSE,Europe & Central Asia,High income,71.1989547510754,1377,13.664,4.158
Andorra,AND,"Population, total",SP.POP.TOTL,1984,42273,FALSE,Europe & Central Asia,High income,71.3670664490337,1291,12.941,4.28
Andorra,AND,"Population, total",SP.POP.TOTL,1985,43825,FALSE,Europe & Central Asia,High income,71.7840477358555,1079,12.786,4.452
Andorra,AND,"Population, total",SP.POP.TOTL,1986,45734,FALSE,Europe & Central Asia,High income,72.0878111709978,2005,12.558,4.595
Andorra,AND,"Population, total",SP.POP.TOTL,1987,47653,FALSE,Europe & Central Asia,High income,72.1434117474241,1094,12.572,4.793
Andorra,AND,"Population, total",SP.POP.TOTL,1988,49416,FALSE,Europe & Central Asia,High income,72.3460012951271,1697,12.388,4.995
Andorra,AND,"Population, total",SP.POP.TOTL,1989,50620,FALSE,Europe & Central Asia,High income,72.3436620274795,-38,12.831,5.273
Andorra,AND,"Population, total",SP.POP.TOTL,1990,52597,FALSE,Europe & Central Asia,High income,72.5202958343632,3243,12.34,5.256
Andorra,AND,"Population, total",SP.POP.TOTL,1991,56667,FALSE,Europe & Central Asia,High income,73.4018617373274,4121,12.317,5.154
Andorra,AND,"Population, total",SP.POP.TOTL,1992,60200,FALSE,Europe & Central Asia,High income,73.9416440335883,2061,12.94,5.046
Andorra,AND,"Population, total",SP.POP.TOTL,1993,63272,FALSE,Europe & Central Asia,High income,74.0904349475281,3137,12.694,5.242
Andorra,AND,"Population, total",SP.POP.TOTL,1994,64612,FALSE,Europe & Central Asia,High income,74.0932482104856,-1402,12.863,5.48
Andorra,AND,"Population, total",SP.POP.TOTL,1995,63912,FALSE,Europe & Central Asia,High income,73.7568844661409,-956,12.83,5.334
Andorra,AND,"Population, total",SP.POP.TOTL,1996,63984,FALSE,Europe & Central Asia,High income,73.4292948237059,154,12.721,5.467
Andorra,AND,"Population, total",SP.POP.TOTL,1997,64700,FALSE,Europe & Central Asia,High income,73.2532708908106,343,12.866,5.707
Andorra,AND,"Population, total",SP.POP.TOTL,1998,65382,FALSE,Europe & Central Asia,High income,73.1078363145538,94,13.027,5.91
Andorra,AND,"Population, total",SP.POP.TOTL,1999,65710,FALSE,Europe & Central Asia,High income,72.7809525258905,-365,13.197,6.059
Andorra,AND,"Population, total",SP.POP.TOTL,2000,65685,FALSE,Europe & Central Asia,High income,72.3277765090964,-503,11.54,6.228
Andorra,AND,"Population, total",SP.POP.TOTL,2001,65852,FALSE,Europe & Central Asia,High income,71.9477009050598,155,11.405,6.293
Andorra,AND,"Population, total",SP.POP.TOTL,2002,66506,FALSE,Europe & Central Asia,High income,71.6559408173699,528,10.728,6.486
Andorra,AND,"Population, total",SP.POP.TOTL,2003,69486,FALSE,Europe & Central Asia,High income,72.004950673162,4924,9.537,6.368
Andorra,AND,"Population, total",SP.POP.TOTL,2004,74325,FALSE,Europe & Central Asia,High income,72.8180289270097,4248,10.253,6.287
Andorra,AND,"Population, total",SP.POP.TOTL,2005,77421,FALSE,Europe & Central Asia,High income,73.1369598491356,1317,10.502,6.076
Andorra,AND,"Population, total",SP.POP.TOTL,2006,79585,FALSE,Europe & Central Asia,High income,73.2118287879073,2293,10.498,5.836
Andorra,AND,"Population, total",SP.POP.TOTL,2007,81877,FALSE,Europe & Central Asia,High income,73.3437146957345,1566,10.04,5.865
Andorra,AND,"Population, total",SP.POP.TOTL,2008,83495,FALSE,Europe & Central Asia,High income,73.2910550994377,947,10.46,5.875
Andorra,AND,"Population, total",SP.POP.TOTL,2009,83888,FALSE,Europe & Central Asia,High income,72.9788527560557,-885,10.101,5.979
Andorra,AND,"Population, total",SP.POP.TOTL,2010,80706,FALSE,Europe & Central Asia,High income,72.2883057021783,-6194,10.742,6.266
Andorra,AND,"Population, total",SP.POP.TOTL,2011,77783,FALSE,Europe & Central Asia,High income,71.8145353097721,-363,10.469,5.952
Andorra,AND,"Population, total",SP.POP.TOTL,2012,76834,FALSE,Europe & Central Asia,High income,71.8021969440612,-2201,10.172,5.996
Andorra,AND,"Population, total",SP.POP.TOTL,2013,75194,FALSE,Europe & Central Asia,High income,71.7050010971693,-1642,9.03,5.926
Andorra,AND,"Population, total",SP.POP.TOTL,2014,73737,FALSE,Europe & Central Asia,High income,71.665513921098,-1734,8.973,5.812
Andorra,AND,"Population, total",SP.POP.TOTL,2015,72174,FALSE,Europe & Central Asia,High income,71.755561251706,-1873,9.132,5.673
Andorra,AND,"Population, total",SP.POP.TOTL,2016,72181,FALSE,Europe & Central Asia,High income,71.8882262075463,1415,8.432,5.412
Andorra,AND,"Population, total",SP.POP.TOTL,2017,73763,FALSE,Europe & Central Asia,High income,72.0474495848161,1357,7.831,5.436
Andorra,AND,"Population, total",SP.POP.TOTL,2018,75162,FALSE,Europe & Central Asia,High income,72.2938452941646,1143,7.159,5.48
Andorra,AND,"Population, total",SP.POP.TOTL,2019,76474,TRUE,Europe & Central Asia,High income,72.4577794922424,1245,6.993,5.56
Andorra,AND,"Population, total",SP.POP.TOTL,2020,77380,TRUE,Europe & Central Asia,High income,72.3830447143965,572,6.831,8.285
Andorra,AND,"Population, total",SP.POP.TOTL,2021,78364,TRUE,Europe & Central Asia,High income,72.3614948285873,1514,6.828,6.983
Andorra,AND,"Population, total",SP.POP.TOTL,2022,79705,TRUE,Europe & Central Asia,High income,72.3750078414152,1102,6.85,5.948
Andorra,AND,"Population, total",SP.POP.TOTL,2023,80856,TRUE,Europe & Central Asia,High income,72.3341495992876,1061,6.859,6.076
Andorra,AND,"Population, total",SP.POP.TOTL,2024,81938,TRUE,Europe & Central Asia,High income,72.1690312738368,988,NA,NA
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,1960,131334,FALSE,Middle East & North Africa,High income,59.8784020954129,3102,39.919,13.891
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,1961,137989,FALSE,Middle East & North Africa,High income,61.0182695722123,3141,39.796,13.295
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,1962,144946,FALSE,Middle East & North Africa,High income,62.026547817808,3212,39.622,12.713
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,1963,152211,FALSE,Middle East & North Africa,High income,62.8574807339811,3264,39.447,12.141
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,1964,159692,FALSE,Middle East & North Africa,High income,63.5435713748967,3126,39.166,11.552
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,1965,167103,FALSE,Middle East & North Africa,High income,64.2090081895352,2598,38.882,10.907
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,1966,173976,FALSE,Middle East & North Africa,High income,65.0073429457427,1516,38.656,10.176
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,1967,179700,FALSE,Middle East & North Africa,High income,66.126878130217,-283,38.686,9.391
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,1968,199416,FALSE,Middle East & North Africa,High income,67.1585207769707,28866,35.905,7.884
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,1969,239660,FALSE,Middle East & North Africa,High income,67.8982725527831,39902,32.956,7.346
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,1970,286536,FALSE,Middle East & North Africa,High income,68.7218512191334,40792,31.111,6.953
